51    8600880457    [13, 661606189]    [2, 0]
52    8646056497    [13, 665081269]    [2, 0]
53    8785417537    [13, 675801349]    [2, 0]
54    8891507521    [13, 683962117]    [2, 0]
55    9572096521    [13, 736315117]    [2, 0]
56    9838234081    [13, 756787237]    [2, 0]
57    8592948673    [17, 505467569]    [3, 4]
58    8600705569    [17, 505923857]    [3, 4]
59    9039935521    [17, 531760913]    [3, 4]
60    9214242913    [17, 542014289]    [3, 4]
61    9236653537    [17, 543332561]    [3, 4]
62    9474390241    [17, 557317073]    [3, 4]
63    8591997961    [19, 452210419]    [1, 1]
64    8592541057    [19, 452239003]    [1, 1]
65    8602751809    [19, 452776411]    [1, 1]
66    8622306001    [19, 453805579]    [1, 1]
67    8650626337    [19, 455296123]    [1, 1]
68    8678823553    [19, 456780187]    [1, 1]
69    8717970241    [19, 458840539]    [1, 1]
70    8821122913    [19, 464269627]    [1, 1]
71    8831428057    [19, 464812003]    [1, 1]
72    9053187697    [19, 476483563]    [1, 1]
73    9136872361    [19, 480888019]    [1, 1]
74    9230621401    [19, 485822179]    [1, 1]
75    9254800801    [19, 487094779]    [1, 1]
76    9257635297    [19, 487243963]    [1, 1]
77    9277285249    [19, 488278171]    [1, 1]
78    9752862241    [19, 513308539]    [1, 1]
79    9853300801    [19, 518594779]    [1, 1]
80    8643140353    [23, 375788711]    [0, 0]
81    8687854561    [23, 377732807]    [0, 0]
82    9129641137    [23, 396940919]    [0, 0]
83    8589936097    [29, 296204693]    [2, 2]
84    8591193073    [29, 296248037]    [2, 2]
85    8598374401    [29, 296495669]    [2, 2]
86    8617472641    [29, 297154229]    [2, 2]
87    8697729097    [29, 299921693]    [2, 2]
88    8850471169    [29, 305188661]    [2, 2]
89    8893987873    [29, 306689237]    [2, 2]
90    8907200737    [29, 307144853]    [2, 2]
91    9675013321    [29, 333621149]    [2, 2]
92    9703002961    [29, 334586309]    [2, 2]
93    8612686321    [31, 277828591]    [0, 1]
94    8673958441    [31, 279805111]    [0, 1]
95    8677395721    [31, 279915991]    [0, 1]
96    9152956801    [31, 295256671]    [0, 1]
97    9372898081    [31, 302351551]    [0, 1]
98    9583978321    [31, 309160591]    [0, 1]
99    9587676001    [31, 309279871]    [0, 1]
100    8596977121    [37, 232350733]    [2, 1]
101    8639641081    [37, 233503813]    [2, 1]
102    9393300001    [37, 253872973]    [2, 1]
103    8610483841    [41, 210011801]    [2, 3]
104    8625118321    [43, 200584147]    [1, 1]
105    8887132801    [43, 206677507]    [1, 1]
106    8899139089    [43, 206956723]    [1, 1]
107    9502834321    [43, 220996147]    [1, 1]
108    9646137073    [47, 205236959]    [0, 0]
109    9546119857    [53, 180115469]    [2, 2]
110    8590797601    [59, 145606739]    [1, 0]
111    8957151001    [61, 146838541]    [2, 1]
112    9024121681    [61, 147936421]    [2, 1]
113    9304423129    [67, 138871987]    [1, 1]
114    9977858353    [67, 148923259]    [1, 1]
115    8662536121    [71, 122007551]    [0, 0]
116    8719373041    [71, 122808071]    [0, 0]
117    9069817681    [71, 127743911]    [0, 0]
118    9130650481    [71, 128600711]    [0, 0]
119    9664899553    [89, 108594377]    [0, 3]
120    8630722801    [101, 85452701]    [2, 2]
121    8597616721    [103, 83472007]    [0, 1]
122    8599081177    [109, 78890653]    [2, 0]
123    8589953737    [127, 67637431]    [0, 1]
124    8722770337    [127, 68683231]    [0, 1]
125    9113347153    [127, 71758639]    [0, 1]
126    8641788481    [131, 65967851]    [1, 0]
127    8879841937    [223, 39819919]    [0, 1]
128    9165789361    [241, 38032321]    [3, 3]
129    8659450801    [313, 27665977]    [2, 0]
130    8911092961    [331, 26921731]    [1, 1]
131    8662910257    [379, 22857283]    [1, 1]
132    8807891401    [379, 23239819]    [1, 1]
133    8612372161    [421, 20456941]    [2, 0]
134    8621723881    [461, 18702221]    [2, 2]
135    8819587057    [569, 15500153]    [2, 3]
136    9351730081    [571, 16377811]    [1, 1]
137    1530787    [619, 2473]    [1, 1]
138    9122633521    [661, 13801261]    [2, 1]
139    1373653    [829, 1657]    [2, 0]
140    3116107    [883, 3529]    [1, 1]
141    5173601    [929, 5569]    [4, 5]
142    1987021    [997, 1993]    [2, 1]
143    2284453    [1069, 2137]    [2, 1]
144    6787327    [1303, 5209]    [0, 1]
145    16879501    [1453, 11617]    [2, 0]
146    16070429    [1637, 9817]    [2, 2]
147    11541307    [1699, 6793]    [1, 1]
148    54029741    [1733, 31177]    [2, 2]
149    15978007    [1999, 7993]    [0, 1]
150    102690677    [2069, 49633]    [2, 2]
151    25326001    [2251, 11251]    [1, 1]
152    28527049    [2389, 11941]    [2, 1]
153    13694761    [2617, 5233]    [2, 2]
154    27664033    [3037, 9109]    [2, 1]
155    61832377    [3517, 17581]    [2, 1]
156    247318957    [3517, 70321]    [2, 1]
157    27509653    [3709, 7417]    [2, 1]
158    223625851    [3739, 59809]    [1, 1]
159    193949641    [3863, 50207]    [0, 0]
160    275619961    [4027, 68443]    [1, 1]
161    489994201    [4111, 119191]    [0, 1]
162    80375707    [4483, 17929]    [1, 1]
163    105919633    [4603, 23011]    [1, 1]
164    66096253    [5749, 11497]    [2, 0]
165    846961321    [5821, 145501]    [2, 0]
166    218642029    [6037, 36217]    [2, 1]
167    74927161    [6121, 12241]    [1, 2]
168    154287451    [6211, 24841]    [1, 1]
169    871157233    [7159, 121687]    [0, 1]
170    572228929    [7213, 79333]    [2, 1]
171    106485121    [7297, 14593]    [6, 6]
172    161304001    [7333, 21997]    [2, 0]
173    117987841    [7681, 15361]    [8, 7]
174    259765747    [8059, 32233]    [1, 1]
175    390612221    [8069, 48409]    [2, 2]
176    206304961    [8293, 24877]    [2, 1]
177    143168581    [8461, 16921]    [2, 1]
178    581618143    [8527, 68209]    [0, 1]
179    314184487    [8863, 35449]    [0, 1]
180    252853921    [9181, 27541]    [2, 1]
181    927106561    [9181, 100981]    [2, 1]
182    540654409    [10399, 51991]    [0, 1]
183    717653129    [10937, 65617]    [0, 3]
184    745745461    [11149, 66889]    [2, 0]
185    960946321    [11717, 82013]    [2, 2]
186    787085857    [12547, 62731]    [1, 1]
187    326695141    [12781, 25561]    [2, 1]
188    682528687    [13063, 52249]    [0, 1]
189    1028494429    [13093, 78553]    [2, 1]
190    981484561    [14011, 70051]    [1, 1]
191    393611653    [14029, 28057]    [2, 1]
192    1481626513    [14549, 101837]    [2, 2]
193    1463178817    [17107, 85531]    [1, 1]
194    1521221473    [17443, 87211]    [1, 1]
195    1538012449    [17539, 87691]    [1, 1]
196    1236313501    [17581, 70321]    [2, 1]
197    8593772041    [18541, 463501]    [2, 1]
198    1518290707    [19483, 77929]    [1, 1]
199    1909566073    [19543, 97711]    [0, 1]
200    1921309633    [19603, 98011]    [1, 1]
201    938376181    [21661, 43321]    [2, 0]
202    979363153    [22129, 44257]    [3, 3]
203    1157839381    [24061, 48121]    [2, 1]
204    1168256953    [24169, 48337]    [2, 0]
205    1638294661    [28621, 57241]    [2, 1]
206    1856689453    [30469, 60937]    [2, 1]
207    2057835781    [32077, 64153]    [2, 1]
208    2217879901    [33301, 66601]    [2, 1]
209    2311558021    [33997, 67993]    [2, 1]
210    2412172153    [34729, 69457]    [2, 2]
211    2626783921    [36241, 72481]    [3, 3]
212    4060942381    [45061, 90121]    [2, 1]
213    5608834741    [52957, 105913]    [2, 0]
214    9839449621    [70141, 140281]    [2, 0]
215    9974580661    [70621, 141241]    [2, 0]
--- 65197.80554270744 seconds ---
